posNr;kurztext;einheit;menge;ep;gp;source;riskLevel;calculationStatus;reasons;warning
072;Rundholzlage herstellen;m;100.0;59.54;5954.0;rule-engine;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Preis hängt stark von Bauzeit, Verkehrsführung, Platzverhältnissen, Auflagen und Bauablauf ab. Historische Preise nur als Orientierung verwenden. · Global Knowledge Vergleich: 35–65 €/m, Ø 45 €/m, Confidence 0.76. Nur Vergleichswert, kein finaler Kalkulationspreis. · Global Knowledge Confidence-Guard: starker Vergleichstreffer (0.76) bestätigt Plausibilität. Preis bleibt KI-/Regel-Ergebnis, Global Knowledge ist nur Kontrollwert. · 
077;Bestehenden Durchlass ausbauen - bis DN 500;m;120.0;48.0;5760.0;technical-parser+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC No-X84 Autonomous Family Guard aktiv: Bestehenden Durchlass DN500 ausbauen m V11 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC No-X84 Autonomous Family Guard aktiv: Bestehenden Durchlass DN500 ausbauen m V11 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpfl"
312;Zulage Baugrubenaushub;m3;100.0;56.9;5690.0;technical-parser+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · Plausibilitätsdeckel aktiv: KI-EP 517.1 EUR liegt über dem fachlichen Maximalansatz 85 EUR. Finaler EP wurde gedeckelt. · RLC No-X84 Autonomous Family Guard aktiv: Zulage Baugrubenaushub/Bodenklasse m³ V14 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC Autonomous Guard V12: Rohrgrabenaushub als m³-Leistung technisch plausibilisiert. · RLC Marktindex V15: Pr"
431;Verlegung Ortsnetzkabel;lfm;1000.0;5.6;5600.0;technical-parser+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Autonomous Family Guard aktiv: Verlegung Ortsnetzkabel m V10 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC Autonomous Guard V12: Ortsnetzkabel-Verlegung als Meterleistung plausibilisiert. · RLC Marktindex V15: Preisbasis 2024 auf aktuelle Kalkulation marktbedingt fortgeschrieben. · Alter EP 5.6 wurde auf 9.36 €/lfm kalibriert. · Kein X84 im aktu"
090;Durchlass herstellen - Stahlbetonrohr  DN 600;m;20.0;278.0;5560.0;database+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Firmen-Datenbank Exact/Strong Match verwendet. X84 wurde nicht als Kalkulationsgrundlage benutzt. · RLC No-X84 Autonomous Family Guard aktiv: Durchlass herstellen DN600 m V13 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC No-X84 Autonomous Family Guard aktiv: Durchlass herstellen DN600 m V13 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig."
274;Druckprobe;lfm;1880.0;2.94;5527.2;rule-engine+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Preis muss aus Projektparametern urkalkuliert werden. Datenbankpreis nur als historischer Vergleich. · RLC No-X84 Autonomous Family Guard aktiv: Druckprobe lfm plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC No-X84 Unit-Normalisierung: technischer St-/Pauschalansatz wurde nicht als EP der LV-Einheit übernommen. · Druckprobe/Speedpipe wurde als Meterleistung normalisiert; St-/Pauschalansatz "
079;Durchlass herstellen - Kunststoffrohre bis DN 300;m;50.0;108.0;5400.0;database+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Firmen-Datenbank Exact/Strong Match verwendet. X84 wurde nicht als Kalkulationsgrundlage benutzt. · RLC No-X84 Autonomous Family Guard aktiv: Durchlass herstellen DN300 m final plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC No-X84 Autonomous Family Guard aktiv: Durchlass herstellen DN300 m final plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig."
424;Zwischenplanum;lfm;6500.0;0.83;5395.0;recipe+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Direkte technische RLC-Rezeptlogik verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Autonomous Family Guard aktiv: Zwischenplanum lfm V12 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC Autonomous Guard V12: Zwischenplanum als einfache Planumsleistung plausibilisiert. · RLC Marktindex V15: Preisbasis 2024 auf aktuelle Kalkulation marktbedingt fortgeschrieben. · Alter EP 0.83 wurde auf 1.76 €/lfm kalibriert. · Kein X84 im aktuellen P"
029;Abstimmung mit Projektbeteiligten;Psch;1.0;5358.53;5358.53;company-calibration;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Behörden/Genehmigungen/Auflagen/Sicherheit hängt stark von Laufzeit, Auflagen, Terminen, Fachstellen, verkehrsrechtlicher Anordnung, SiGeKo, Kampfmittel, Denkmalpflege, Freigaben und Dokumentationspflichten ab. Historische Preise nur als Orientierung verwenden. · RLC No-X84 Company Calibration: Preis aus historischem Firmenwert + Preissteigerung abgeleitet. · Kein X84 im aktuellen Projekt vorhanden; Position bleibt prüfpflichtig."
281;Sohlbettung GGG DN 80;lfm;700.0;7.61;5327.0;rule-engine;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Preis muss aus Projektparametern urkalkuliert werden. Datenbankpreis nur als historischer Vergleich. · RLC No-X84 Unit-Normalisierung: technischer St-/Pauschalansatz wurde nicht als EP der LV-Einheit übernommen. · Rohrbettung/Rohrumhüllung wurde als Meterleistung kalibriert; 14,50 €/m war für diese LV-Familie zu hoch. · Alter EP 30.23 wurde auf 6.5 €/lfm normalisiert. · RLC Autonomous Guard V10: Bettung/Überdeckung/Rohrumhüllung al"
290;Rohrgrabenaushub Bodenklasee 3 - 5;m3;150.0;35.1;5265.0;technical-parser-rohrgrabenaushub-cleaned;high;needs_review;HIGH_RISK | STATUS_needs_review | SOURCE_CLEANUP | WARNING;Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 150 m3, EP 67.72, GP 10158. · RLC Source-Cleanup: Rohrgrabenaushub/Zuschlag wurde als technische Aushubposition erkannt. Source wurde von technical-parser auf prüfpflichtige Aushub-Kalkulation umgestellt.
379;Druckprobe Speedpipe 14 x 2,0 mm;m;26000.0;0.2;5200.0;technical-parser+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · Plausibilitätsdeckel aktiv: KI-EP 640.22 EUR liegt über dem fachlichen Maximalansatz 35 EUR. Finaler EP wurde gedeckelt. · RLC No-X84 Autonomous Family Guard aktiv: Druckprobe Speedpipe m plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · Global Knowledge Vergleich: 0.18–0.18 €/m, Ø 0.18 €/m, Confidence 0.62. Nur Vergleichswert, kein finaler Kalkulationspreis. · RL"
048;Straßenaufbruch - Straßenbereich;m2;300.0;17.0;5100.0;technical-parser-blocked-by-family-mismatch-recalculated+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | BLOCKED | NO_X84_GUARD | WARNING;"RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC Family-Mismatch-Guard: Firmenkalibrierung blockiert. LV-Familie ""asphalt_aufnehmen"" passt nicht zur Kalibrierungsbasis ""warnband"". · RLC Block+Recalculate: technical-parser Ergebnis blockiert; kein belastbarer Alternativ-EP gefunden. · RLC No-X84 Autonomous Family Guard aktiv: Straßenaufbruch m² plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC No-X84 Unit-Normalisierung: technischer"
174;Transport und Montage Pumpensteuerung Ohne elektr. An- schluß;Psch;1.0;4950.0;4950.0;rule-engine+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;Nur Regel-Engine-Fallback verwendet · Erhöhtes Kalkulationsrisiko · Bestandsanschluss technisch prüfen · Kontextabhängige Position: Spezialtiefbau/schwierige Bauverfahren hängt stark von Bauverfahren, Baugrund, Verbau, Wasserhaltung, Spezialgeräten, Vortrieb, Pressung, Platzverhältnissen, Risiken, Dokumentation und Rückbau ab. Historische Preise nur als Orientierung verwenden. · RLC No-X84 Autonomous Family Guard aktiv: Transport und Montage Pumpensteuerung Psch plausibilisiert. Keine X84-/Angeb
100;Wasserbausteine;m2;20.0;243.28;4865.6;database;low;ok;WARNING;Firmen-Datenbank Exact/Strong Match verwendet. X84 wurde nicht als Kalkulationsgrundlage benutzt.
320;Baustahl 500/550;kg;7000.0;0.68;4760.0;technical-parser+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC No-X84 Autonomous Family Guard aktiv: Baustahl 500/550 kg V13 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · Global Knowledge Vergleich: 0.68–0.68 €/kg, Ø 0.68 €/kg, Confidence 0.44. Nur Vergleichswert, kein finaler Kalkulationspreis. · RLC No-X84 Autonomous Family Guard aktiv: Baustahl 5"
067;Zulage Schichtenverbund Borde, Rinnen, best. Asphaltkante;m;50.0;95.0;4750.0;rlc-family-fallback-bordstein-recalculated;high;needs_review;HIGH_RISK | STATUS_needs_review | FALLBACK | WARNING;"Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Preis hängt stark von Bauzeit, Verkehrsführung, Platzverhältnissen, Auflagen und Bauablauf ab. Historische Preise nur als Orientierung verwenden. · RLC No-X84 Autonomous Family Guard aktiv: Zulage Schichtenverbund m plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC Family-Fallback-Recalculate: Bordstein setzen inkl. Rückenstütze: technischer Fallback 95 €/m prüfpflichtig gesetzt. Alter EP 2 €"
423;Bettungssand;m3;50.0;94.0;4700.0;recipe+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Autonomous Family Guard aktiv: Bettungssand m³ V13 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC No-X84 Unit-Normalisierung: technischer St-/Pauschalansatz wurde nicht als EP der LV-Einheit übernommen. · Schutzmatte wurde als Meterleistung realistisch kalibriert; alte 6,50 €/m waren für Schutzmatten zu niedrig. · Alte"
367;Mehr- oder Minderpreis PP-Schacht preis;Stck;8.0;579.38;4635.04;recipe;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 8 Stck, EP 579.38, GP 4635.04."
368;Mehr- oder Minderpreis - Beton preis;Stck;8.0;579.38;4635.04;recipe;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 8 Stck, EP 579.38, GP 4635.04."
390;Mehr- oder Minderpreis PP-Schacht preis;Stck;8.0;579.38;4635.04;recipe;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 8 Stck, EP 579.38, GP 4635.04."
391;Mehr- oder Minderpreis - Beton preis;Stck;8.0;579.38;4635.04;recipe;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 8 Stck, EP 579.38, GP 4635.04."
416;Mehr- oder Minderpreis PP-Schacht preis;Stck;8.0;579.38;4635.04;recipe;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 8 Stck, EP 579.38, GP 4635.04."
417;Mehr- oder Minderpreis - Beton preis;Stck;8.0;579.38;4635.04;recipe;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 8 Stck, EP 579.38, GP 4635.04."
178;TÜV-Abnahme;Psch;1.0;4480.0;4480.0;recipe+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Autonomous Family Guard aktiv: TÜV-Abnahme Psch plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · Global Knowledge Vergleich: 4480–4480 €/Psch, Ø 4480 €/Psch, Confidence 0.44. Nur Vergleichswert, kein finaler Kalkulationspreis. · RLC No-X84 Autonomous Family Guard aktiv: TÜV-Abnahme Psch plausibilisiert. Keine X84-/Angebotsba"
270;Unterflurhydrant;Stk;3.0;1486.0;4458.0;technical-parser-blocked-by-family-mismatch-recalculated+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | BLOCKED | NO_X84_GUARD | WARNING;"Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC Family-Mismatch-Guard: Firmenkalibrierung blockiert. LV-Familie ""kabelschutzrohr"" passt nicht zur Kalibrierungsbasis ""vermessung"". · RLC Block+Recalculate: technical-parser Ergebnis blockiert; kein belastbarer Alternativ-EP gefunden. · RLC No-X84 Autonomous Family Guard aktiv: Unterflurhydrant St plausibilisiert. Keine X84-/An"
071;Zulage Wanderweg wiederherstellen;m;500.0;8.5;4250.0;technical-parser-blocked-by-family-mismatch-recalculated+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | BLOCKED | NO_X84_GUARD | WARNING;"RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC Family-Mismatch-Guard: Firmenkalibrierung blockiert. LV-Familie ""bankett"" passt nicht zur Kalibrierungsbasis ""entsorgung"". · RLC Block+Recalculate: technical-parser Ergebnis blockiert; kein belastbarer Alternativ-EP gefunden. · RLC No-X84 Autonomous Family Guard aktiv: Zulage Wanderweg wiederherstellen m V14 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC Autonomous Guard V10: Wand"
338;GGG-Rohre;m;30.0;138.7;4161.0;technical-parser+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC No-X84 Autonomous Family Guard aktiv: GGG-Rohre m V15 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC No-X84 Autonomous Family Guard aktiv: GGG-Rohre m V15 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig."
215;Formstücke - PP-Rohr DN 160;Stck;25.0;165.69;4142.25;rule-engine;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Preis muss aus Projektparametern urkalkuliert werden. Datenbankpreis nur als historischer Vergleich. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 25 Stck, EP 165.69, GP 4142.25.
251;PE-HD - Formstücke e;Stk;30.0;135.0;4050.0;rule-engine+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Preis muss aus Projektparametern urkalkuliert werden. Datenbankpreis nur als historischer Vergleich. · RLC No-X84 Autonomous Family Guard aktiv: PE-HD Formstücke e St V11 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC No-X84 Autonomous Family Guard aktiv: PE-HD Formstücke e St V11 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig."
438;Zulage Trassenwarnband Breitband;m;6500.0;0.59;3835.0;technical-parser+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC No-X84 Autonomous Family Guard aktiv: Trassenwarnband Breitband m V11 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · Global Knowledge Vergleich: 0.16–0.59 €/m, Ø 0.2675 €/m, Confidence 0.53. Nur Vergleichswert, kein finaler Kalkulationspreis. · RLC No-X84 Autonomous Family Guard aktiv: Tr"
382;Doppelsteckmuffen permanent 14 mm;Stck;56.0;68.22;3820.32;recipe;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 56 Stck, EP 68.22, GP 3820.32."
